iterations,fitness,time,fevals
0,47.0,1.0351e-05,11
10,53.0,1.9753e-05,21
20,50.0,2.9656e-05,31
30,49.0,3.9403e-05,41
40,46.0,4.9666e-05,51
50,47.0,6.2016e-05,61
60,45.0,7.1344e-05,71
70,42.0,8.051e-05,81
80,43.0,9.0093e-05,91
90,44.0,0.000100818,101
100,42.0,0.00011109,111
110,44.0,0.000120688,121
120,45.0,0.00012842,131
130,44.0,0.000137201,141
140,45.0,0.000146125,151
150,43.0,0.000156738,161
160,46.0,0.000167825,171
170,46.0,0.000177394,181
180,47.0,0.000188996,191
190,49.0,0.000198556,201
200,51.0,0.000210612,211
210,49.0,0.000221714,221
220,47.0,0.000231198,231
230,44.0,0.000239885,241
240,47.0,0.000248485,251
250,48.0,0.000257498,261
260,46.0,0.000265996,271
270,48.0,0.000274483,281
280,51.0,0.000282357,291
290,52.0,0.000290217,301
300,54.0,0.000299677,311
310,53.0,0.000307986,321
320,53.0,0.000316615,331
330,51.0,0.000324587,341
340,52.0,0.00033209,351
350,49.0,0.000340232,361
360,44.0,0.000350813,371
370,44.0,0.00036406,381
380,43.0,0.000373785,391
390,43.0,0.000384762,401
400,43.0,0.000394268,411
410,45.0,0.000401408,421
420,43.0,0.000408964,431
430,42.0,0.000417166,441
440,45.0,0.000424963,451
450,46.0,0.000436187,461
460,48.0,0.000444662,471
470,54.0,0.000455274,481
480,56.0,0.00046689,491
490,60.0,0.000475529,501
500,61.0,0.000484637,511
510,63.0,0.000493776,521
520,67.0,0.000502225,531
530,70.0,0.000513716,541
540,71.0,0.000524183,551
550,72.0,0.000534367,561
560,75.0,0.000542238,571
570,79.0,0.000549759,581
580,80.0,0.000561167,591
590,80.0,0.000570719,601
600,80.0,0.000579572,611
610,83.0,0.000588857,621
620,84.0,0.000603226,631
630,85.0,0.000613893,641
640,85.0,0.000624261,651
650,85.0,0.000636815,661
660,85.0,0.000646167,671
670,86.0,0.000654606,681
680,86.0,0.000664446,691
690,86.0,0.000674206,701
700,86.0,0.000682513,711
710,88.0,0.000690227,721
720,89.0,0.000697812,731
730,89.0,0.000711781,741
740,90.0,0.000721274,751
750,91.0,0.000731265,761
760,92.0,0.000741826,771
770,93.0,0.000750954,781
780,93.0,0.000761161,791
790,93.0,0.000768445,801
800,93.0,0.000782308,811
810,95.0,0.000791508,821
820,95.0,0.000800163,831
830,95.0,0.000809589,841
840,95.0,0.000818845,851
850,95.0,0.000827098,861
860,95.0,0.000834836,871
870,95.0,0.000842166,881
880,95.0,0.000850985,891
890,96.0,0.000861793,901
900,97.0,0.000870511,911
910,97.0,0.000878166,921
920,97.0,0.000887841,931
930,97.0,0.000896446,941
940,97.0,0.000907206,951
950,97.0,0.000917286,961
960,97.0,0.000924904,971
970,97.0,0.000942505,981
980,97.0,0.000957409,991
990,97.0,0.000967093,1001
1000,97.0,0.000975202,1011
1010,97.0,0.000985369,1021
1020,97.0,0.000994452,1031
1030,97.0,0.001004213,1041
1040,97.0,0.001014003,1051
1050,98.0,0.001022649,1061
1060,98.0,0.001032835,1071
1070,98.0,0.001042249,1081
1080,98.0,0.00105429,1091
1090,98.0,0.001064184,1101
1100,98.0,0.001074066,1111
1110,98.0,0.001083845,1121
1120,98.0,0.001094471,1131
1130,98.0,0.001101939,1141
1140,98.0,0.001112513,1151
1150,99.0,0.001120858,1161
1160,99.0,0.001130458,1171
1170,99.0,0.001140769,1181
