iterations,fitness,time,fevals
0,86.0,0.17897617,1000
10,97.0,0.342391957,2100
20,97.0,0.464274153,3200
30,96.0,0.592726751,4300
40,97.0,0.719957163,5400
50,96.0,0.848518408,6500
60,96.0,0.968788817,7600
70,97.0,1.096524786,8700
80,97.0,1.217187373,9800
90,96.0,1.337398952,10900
100,97.0,1.461610783,12000
110,97.0,1.601878616,13100
120,97.0,1.733361206,14200
130,97.0,1.847094891,15300
140,97.0,1.954995701,16400
150,97.0,2.116101302,17500
160,96.0,2.245321824,18600
170,97.0,2.373340869,19700
180,97.0,2.523618297,20800
190,97.0,2.637640911,21900
200,97.0,2.747282208,23000
210,97.0,2.869036681,24100
220,97.0,2.99827238,25200
230,97.0,3.1251814,26300
240,96.0,3.238269379,27400
250,97.0,3.363702743,28500
260,97.0,3.498798533,29600
270,97.0,3.607891087,30700
280,97.0,3.728385387,31800
290,97.0,3.842364996,32900
300,97.0,3.959371911,34000
310,96.0,4.069525669,35100
320,97.0,4.209685848,36200
330,96.0,4.337896679,37300
340,96.0,4.460432616,38400
350,97.0,4.584198322,39500
360,97.0,4.697603254,40600
370,97.0,4.834929164,41700
380,97.0,4.992483302,42800
390,96.0,5.122342336,43900
400,97.0,5.247496652,45000
410,96.0,5.379890266,46100
420,97.0,5.499027152,47200
430,98.0,5.617358888,48300
440,96.0,5.728299305,49400
450,97.0,5.851068488,50500
460,96.0,5.966866511,51600
470,97.0,6.106220461,52700
480,96.0,6.22315604,53800
490,97.0,6.361465095,54900
500,96.0,6.498583873,56000
510,97.0,6.637556715,57100
520,97.0,6.767305152,58200
530,97.0,6.897305389,59300
540,97.0,7.025312283,60400
550,97.0,7.152263107,61500
560,97.0,7.339834611,62600
570,97.0,7.47096884,63700
580,96.0,7.598094487,64800
590,97.0,7.719752994,65900
600,97.0,7.842792405,67000
610,96.0,8.006316956,68100
620,96.0,8.158348035,69200
630,96.0,8.292155888,70300
640,96.0,8.417644849,71400
650,97.0,8.529787134,72500
660,96.0,8.670174405,73600
670,97.0,8.789060458,74700
680,96.0,8.91726817,75800
690,97.0,9.027228076,76900
700,96.0,9.156462047,78000
710,96.0,9.284909976,79100
720,97.0,9.420116762,80200
730,96.0,9.561667619,81300
740,96.0,9.681290309,82400
750,98.0,9.824588429,83500
760,98.0,9.960243775,84600
770,97.0,10.080790579,85700
780,97.0,10.215116483,86800
790,98.0,10.34800183,87900
800,97.0,10.477713576,89000
810,97.0,10.608291603,90100
820,97.0,10.757271784,91200
830,97.0,10.887704829,92300
840,98.0,11.024184082,93400
850,98.0,11.147223349,94500
860,97.0,11.357585493,95600
870,98.0,11.582156474,96700
880,98.0,11.829476771,97800
890,98.0,12.096281465,98900
900,98.0,12.312133531,100000
910,97.0,12.565601951,101100
920,97.0,12.819532338,102200
930,97.0,12.94132354,103300
940,98.0,13.137434492,104400
950,97.0,13.385792912,105500
960,98.0,13.589198298,106600
970,98.0,13.852583722,107700
980,98.0,14.091295213,108800
990,97.0,14.357076383,109900
1000,98.0,14.527254176,111000
1010,99.0,14.665867311,112100
1020,97.0,14.811675336,113200
1030,98.0,14.941244655,114300
1040,98.0,15.050610871,115400
1050,97.0,15.161053871,116500
1060,98.0,15.284554309,117600
1070,98.0,15.411196748,118700
1080,98.0,15.531288812,119800
1090,98.0,15.67406484,120900
1100,97.0,15.912921385,122000
1110,97.0,16.098612778,123100
1120,97.0,16.230414631,124200
1130,98.0,16.353605956,125300
1140,98.0,16.47434426,126400
1150,97.0,16.592775314,127500
1160,97.0,16.716791495,128600
1170,98.0,16.822932517,129700
1180,98.0,16.959346176,130800
1190,97.0,17.098066484,131900
1200,97.0,17.22646391,133000
1210,97.0,17.35667379,134100
1220,98.0,17.471360296,135200
1230,97.0,17.598155367,136300
1240,98.0,17.722366195,137400
1250,98.0,17.853776713,138500
1260,97.0,17.975942895,139600
1270,97.0,18.126488979,140700
1280,98.0,18.257819147,141800
1290,98.0,18.371082751,142900
1300,98.0,18.500344219,144000
1310,98.0,18.622624124,145100
1320,98.0,18.740057001,146200
1330,98.0,18.870015823,147300
1340,97.0,19.020750869,148400
1350,97.0,19.194555561,149500
1360,98.0,19.330065638,150600
1370,97.0,19.472910649,151700
1380,98.0,19.609475996,152800
1390,97.0,19.72798934,153900
1400,98.0,19.866332797,155000
1410,97.0,19.993153534,156100
1420,98.0,20.141603956,157200
1430,98.0,20.280122587,158300
1440,97.0,20.402497076,159400
1450,97.0,20.529824696,160500
1460,98.0,20.658113819,161600
1470,97.0,20.773805123,162700
1480,98.0,20.935813854,163800
1490,98.0,21.049489332,164900
1500,97.0,21.165421931,166000
1510,97.0,21.29497636,167100
1520,98.0,21.42383719,168200
1530,97.0,21.555916314,169300
1540,97.0,21.688756598,170400
1550,97.0,21.825069142,171500
1560,97.0,21.951384986,172600
1570,97.0,22.075629325,173700
1580,98.0,22.214726446,174800
1590,98.0,22.348507361,175900
1600,98.0,22.484228842,177000
1610,98.0,22.616390328,178100
1620,97.0,22.753782563,179200
1630,98.0,22.908046936,180300
1640,97.0,23.037750466,181400
1650,97.0,23.153527664,182500
1660,97.0,23.275312056,183600
1670,98.0,23.4081041,184700
1680,98.0,23.529835486,185800
1690,97.0,23.645618311,186900
1700,97.0,23.786844174,188000
1710,98.0,23.911964321,189100
1720,97.0,24.046004028,190200
1730,97.0,24.166533802,191300
1740,98.0,24.283880662,192400
1750,97.0,24.405988478,193500
1760,98.0,24.526186078,194600
1770,98.0,24.646584938,195700
1780,98.0,24.774476939,196800
1790,97.0,24.905198889,197900
1800,97.0,25.027590325,199000
1810,98.0,25.142342359,200100
1820,98.0,25.265700196,201200
1830,98.0,25.424040289,202300
1840,97.0,25.552240618,203400
1850,97.0,25.695429759,204500
1860,98.0,25.84815785,205600
1870,97.0,25.957481668,206700
1880,97.0,26.105127456,207800
1890,97.0,26.228237368,208900
1900,98.0,26.373087092,210000
1910,98.0,26.502769171,211100
1920,97.0,26.636631521,212200
1930,97.0,26.758583052,213300
1940,97.0,26.885316664,214400
1950,98.0,27.060829863,215500
1960,97.0,27.191738804,216600
1970,97.0,27.326297908,217700
1980,98.0,27.439838701,218800
1990,98.0,27.56601783,219900
2000,98.0,27.697005021,221000
2010,97.0,27.824496881,222100
2020,98.0,27.954998814,223200
2030,97.0,28.079146481,224300
2040,98.0,28.200203505,225400
2050,98.0,28.319655124,226500
2060,98.0,28.42742526,227600
2070,97.0,28.542504123,228700
2080,97.0,28.67499664,229800
2090,98.0,28.797810775,230900
2100,98.0,28.922413682,232000
2110,98.0,29.04972431,233100
2120,98.0,29.200570884,234200
2130,98.0,29.320575926,235300
2140,98.0,29.444056122,236400
2150,97.0,29.561264985,237500
2160,98.0,29.758377737,238600
2170,97.0,29.894112368,239700
2180,97.0,30.007363098,240800
2190,98.0,30.133762611,241900
2200,97.0,30.251552767,243000
2210,97.0,30.372885313,244100
2220,97.0,30.488210534,245200
2230,97.0,30.613523526,246300
2240,98.0,30.746351229,247400
2250,98.0,30.886296587,248500
2260,97.0,31.009353194,249600
2270,97.0,31.143233311,250700
2280,97.0,31.266892078,251800
2290,97.0,31.398382927,252900
2300,97.0,31.516797865,254000
2310,97.0,31.640545436,255100
2320,98.0,31.801462939,256200
2330,98.0,31.937077629,257300
2340,98.0,32.042634325,258400
2350,97.0,32.21042506,259500
2360,98.0,32.33683534,260600
2370,97.0,32.463792462,261700
2380,98.0,32.587121947,262800
2390,97.0,32.69513113,263900
2400,97.0,32.838053764,265000
2410,97.0,32.950855084,266100
2420,98.0,33.11000869,267200
2430,98.0,33.221311763,268300
2440,98.0,33.376661863,269400
2450,98.0,33.505953534,270500
2460,98.0,33.640667884,271600
2470,97.0,33.762766974,272700
2480,97.0,33.888393601,273800
2490,97.0,34.03339572,274900
2500,97.0,34.15285739,276000
2510,98.0,34.285312264,277100
2520,97.0,34.426392269,278200
2530,97.0,34.55680699,279300
2540,99.0,34.692362769,280400
2550,97.0,34.821200371,281500
2560,98.0,34.963243982,282600
2570,97.0,35.096849958,283700
2580,97.0,35.213215947,284800
2590,98.0,35.343264208,285900
2600,98.0,35.486979789,287000
2610,98.0,35.594274569,288100
2620,97.0,35.720019219,289200
2630,97.0,35.884874121,290300
2640,98.0,36.020766502,291400
2650,98.0,36.140968272,292500
2660,98.0,36.24996938,293600
2670,98.0,36.368890928,294700
2680,97.0,36.489314823,295800
2690,98.0,36.612399908,296900
