iterations,fitness,time,fevals
0,66.0,0.000824772,732
10,73.0,0.001577474,1354
20,72.0,0.002593366,1987
30,72.0,0.003702884,2625
40,74.0,0.00482047,3252
50,74.0,0.005846408,3877
60,76.0,0.00680328,4507
70,79.0,0.007710739,5145
80,78.0,0.017338483,5762
90,78.0,0.019979179,6400
100,78.0,0.02363993,7031
110,79.0,0.025175092,7655
120,82.0,0.026472196,8277
130,80.0,0.02828205,8904
140,79.0,0.029875665,9525
150,78.0,0.031064528,10159
160,79.0,0.031859496,10794
170,81.0,0.033190889,11417
180,84.0,0.034065554,12055
190,80.0,0.034949828,12684
200,80.0,0.035831808,13314
210,81.0,0.058013328,13936
220,81.0,0.058911516,14559
230,81.0,0.059960721,15184
240,83.0,0.06106103,15810
250,83.0,0.062281911,16438
260,81.0,0.063829067,17070
270,84.0,0.066486099,17692
280,82.0,0.068326064,18320
290,83.0,0.069693582,18953
300,86.0,0.070609455,19583
310,86.0,0.072553532,20211
320,84.0,0.074476236,20843
330,87.0,0.075943414,21472
340,84.0,0.077407547,22107
350,85.0,0.078748606,22739
360,84.0,0.080027994,23369
370,87.0,0.080929137,23995
380,85.0,0.081861308,24633
390,85.0,0.092917645,25258
400,85.0,0.107582869,25887
410,85.0,0.109982948,26515
420,85.0,0.117821907,27138
430,85.0,0.118994927,27772
440,86.0,0.120031185,28390
450,86.0,0.121448521,29017
460,85.0,0.122646186,29654
470,84.0,0.124062448,30274
480,84.0,0.12592947,30897
490,83.0,0.129230507,31520
500,84.0,0.130446466,32157
510,85.0,0.131973083,32787
520,87.0,0.133562125,33411
530,84.0,0.135495022,34047
540,88.0,0.137347999,34676
550,88.0,0.142375467,35301
560,85.0,0.143747947,35928
570,82.0,0.145118803,36553
580,82.0,0.146728991,37180
590,81.0,0.148080037,37811
600,86.0,0.149334133,38442
610,84.0,0.150672481,39079
620,82.0,0.152093942,39712
630,83.0,0.154083571,40359
640,84.0,0.155599861,40996
650,83.0,0.15700939,41628
660,84.0,0.159003065,42271
670,86.0,0.160437619,42907
680,84.0,0.162932901,43529
690,85.0,0.163690267,44153
700,85.0,0.192006812,44790
710,84.0,0.192987363,45426
720,85.0,0.198400102,46058
730,86.0,0.200262771,46702
740,85.0,0.202088701,47315
750,87.0,0.20371894,47949
760,84.0,0.206391097,48574
770,82.0,0.207961893,49204
780,83.0,0.209714063,49842
790,82.0,0.210858333,50473
800,81.0,0.211924259,51101
810,79.0,0.213255942,51737
