iterations,fitness,time,fevals
0,57.0,0.004734029,11
10,61.0,0.005639386,21
20,64.0,0.005818691,31
30,68.0,0.005885413,41
40,71.0,0.005949466,51
50,73.0,0.006426789,61
60,74.0,0.0065,71
70,74.0,0.006568414,81
80,75.0,0.006642599,91
90,78.0,0.006708936,101
100,78.0,0.006804221,111
110,78.0,0.006852567,121
120,79.0,0.006905835,131
130,81.0,0.006954924,141
140,82.0,0.007003593,151
150,83.0,0.007051139,161
160,84.0,0.007110036,171
170,86.0,0.007175703,181
180,87.0,0.007336113,191
190,88.0,0.007381789,201
200,89.0,0.007426453,211
210,89.0,0.007470709,221
220,89.0,0.007514034,231
230,89.0,0.007570838,241
240,89.0,0.007611444,251
250,90.0,0.007656524,261
260,91.0,0.00770384,271
270,92.0,0.007764275,281
280,92.0,0.007870359,291
290,93.0,0.007931986,301
300,93.0,0.007976134,311
310,93.0,0.008017224,321
320,93.0,0.00805632,331
330,93.0,0.008103877,341
340,93.0,0.008148361,351
350,93.0,0.008220207,361
360,93.0,0.008261385,371
370,93.0,0.00862564,381
380,93.0,0.008672084,391
390,94.0,0.008774044,401
400,94.0,0.008822774,411
410,95.0,0.008867215,421
420,95.0,0.008909386,431
430,95.0,0.008999562,441
440,95.0,0.009039546,451
450,95.0,0.009087425,461
460,96.0,0.00913592,471
470,97.0,0.00918051,481
480,97.0,0.009229494,491
490,97.0,0.009273043,501
500,98.0,0.009310804,511
510,99.0,0.009387638,521
520,99.0,0.009479978,531
530,99.0,0.0095226,541
540,99.0,0.009567005,551
550,99.0,0.009606989,561
560,99.0,0.009652543,571
570,99.0,0.009720378,581
580,99.0,0.009785751,591
590,99.0,0.00991843,601
600,99.0,0.010026343,611
610,99.0,0.010080176,621
620,99.0,0.010127486,631
630,99.0,0.010196662,641
640,99.0,0.010234692,651
650,99.0,0.010276195,661
660,99.0,0.010328412,671
670,99.0,0.010383202,681
680,99.0,0.010408632,691
690,99.0,0.010435717,701
700,99.0,0.010461186,711
710,99.0,0.010474371,721
720,99.0,0.010488456,731
730,99.0,0.010509168,741
740,99.0,0.010526236,751
750,99.0,0.010540747,761
760,100.0,0.010557938,771
770,100.0,0.01057662,781
780,100.0,0.010594439,791
790,100.0,0.010617439,801
800,100.0,0.010633692,811
810,100.0,0.01065242,821
820,100.0,0.010666965,831
830,100.0,0.010679721,841
840,100.0,0.010696548,851
850,100.0,0.010711597,861
